Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Pull Up",1,0.0,8.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Pull Up",2,0.0,8.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Pull Up",3,0.0,5.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Iso Lateral Incline Press (Nxt)",1,57.5,12.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Iso Lateral Incline Press (Nxt)",2,57.5,12.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Iso Lateral Incline Press (Nxt)",3,57.5,8.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Lat Pulldown (Cable)",1,90.0,10.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Lat Pulldown (Cable)",2,90.0,8.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Lat Pulldown (Cable)",3,90.0,8.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Tricep Pushdown (Nxt)",1,120.0,10.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Tricep Pushdown (Nxt)",2,120.0,10.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Tricep Pushdown (Nxt)",3,110.0,10.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Tricep Pushdown (Nxt)",4,110.0,10.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Chest Fly",1,8.0,10.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Chest Fly",2,8.0,10.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Chest Fly",3,8.0,10.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Lat Pull Idk",1,70.0,12.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Lat Pull Idk",2,70.0,10.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Lat Pull Idk",3,70.0,10.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Cable Overhead Tricep Extension ",1,60.0,12.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Cable Overhead Tricep Extension ",2,60.0,8.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Cable Overhead Tricep Extension ",3,40.0,12.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Cable Overhead Tricep Extension ",4,40.0,12.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Incline Curl (Dumbbell)",1,20.0,15.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Incline Curl (Dumbbell)",2,20.0,15.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Incline Curl (Dumbbell)",3,20.0,12.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Incline Curl (Dumbbell)",4,20.0,12.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Hammer Curl (Dumbbell)",1,15.0,15.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Hammer Curl (Dumbbell)",2,15.0,12.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Hammer Curl (Dumbbell)",3,15.0,12.0,0,0.0,
2024-11-01 18:03:27,"Evening Workout",1h 32m,"Hammer Curl (Dumbbell)",4,15.0,15.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Overhead Press (Barbell)",1,135.0,4.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Overhead Press (Barbell)",2,140.0,4.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Overhead Press (Barbell)",3,140.0,4.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Lat Pull-down (wide T Bar Extension)",1,120.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Lat Pull-down (wide T Bar Extension)",2,120.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Lat Pull-down (wide T Bar Extension)",3,120.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Iso Lateral Incline Press (Nxt)",1,100.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Iso Lateral Incline Press (Nxt)",2,100.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Iso Lateral Incline Press (Nxt)",3,100.0,6.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Iso Lateral High Row (nxt)",1,75.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Iso Lateral High Row (nxt)",2,75.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Iso Lateral High Row (nxt)",3,70.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Chest Fly",1,11.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Chest Fly",2,11.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Chest Fly",3,11.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Lat Pull Idk",1,80.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Lat Pull Idk",2,80.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Lat Pull Idk",3,80.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Tricep Pushdown (Nxt)",1,130.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Tricep Pushdown (Nxt)",2,130.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Tricep Pushdown (Nxt)",3,110.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Tricep Pushdown (Nxt)",4,110.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Incline Curl (Dumbbell)",1,35.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Incline Curl (Dumbbell)",2,35.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Incline Curl (Dumbbell)",3,35.0,5.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Incline Curl (Dumbbell)",4,25.0,8.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Hammer Curl (Dumbbell)",1,25.0,10.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Hammer Curl (Dumbbell)",2,25.0,10.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Hammer Curl (Dumbbell)",3,25.0,10.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Hammer Curl (Dumbbell)",4,25.0,10.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Triceps Extension (Barbell)",1,60.0,12.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Triceps Extension (Barbell)",2,60.0,12.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Triceps Extension (Barbell)",3,60.0,12.0,0,0.0,
2024-11-04 18:21:41,"Evening Workout",1h 51m,"Triceps Extension (Barbell)",4,60.0,12.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Squat (Barbell)",1,225.0,4.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Squat (Barbell)",2,225.0,4.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Squat (Barbell)",3,225.0,4.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Romanian Deadlift (Dumbbell)",1,70.0,8.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Romanian Deadlift (Dumbbell)",2,70.0,8.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Romanian Deadlift (Dumbbell)",3,70.0,8.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Seated Leg Press (Nxt)",1,205.0,15.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Seated Leg Press (Nxt)",2,205.0,15.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Seated Leg Press (Nxt)",3,205.0,15.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Leg Extension (nxt)",1,8.0,8.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Leg Extension (nxt)",2,8.0,8.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Leg Extension (nxt)",3,8.0,8.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Leg Extension (nxt)",4,8.0,8.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Leg Curl (Nxt)",1,5.0,8.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Leg Curl (Nxt)",2,5.0,8.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Leg Curl (Nxt)",3,5.0,8.0,0,0.0,
2024-11-05 19:14:37,"Evening Workout",49m,"Leg Curl (Nxt)",4,5.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Overhead Press (Barbell)",1,140.0,4.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Overhead Press (Barbell)",2,140.0,3.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Overhead Press (Barbell)",3,140.0,4.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Lat Pull-Down (Nxt 2)",1,5.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Lat Pull-Down (Nxt 2)",2,7.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Lat Pull-Down (Nxt 2)",3,7.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Lat Pull-Down (Nxt 2)",4,7.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Iso Lateral Incline Press (Nxt)",1,90.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Iso Lateral Incline Press (Nxt)",2,90.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Iso Lateral Incline Press (Nxt)",3,90.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Mid Row (Nxt)",1,9.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Mid Row (Nxt)",2,9.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Mid Row (Nxt)",3,9.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Chest Fly",1,10.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Chest Fly",2,10.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Chest Fly",3,10.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Lat Pull Idk",1,70.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Lat Pull Idk",2,70.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Lat Pull Idk",3,70.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Tricep Pushdown (Nxt)",1,90.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Tricep Pushdown (Nxt)",2,90.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Tricep Pushdown (Nxt)",3,90.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Tricep Pushdown (Nxt)",4,90.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Preacher Curl (Dumbbell)",1,20.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Preacher Curl (Dumbbell)",2,20.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Preacher Curl (Dumbbell)",3,20.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Preacher Curl (Dumbbell)",4,20.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Cable Overhead Tricep Extension ",1,70.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Cable Overhead Tricep Extension ",2,70.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Cable Overhead Tricep Extension ",3,70.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Cable Overhead Tricep Extension ",4,70.0,12.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Hammer Curl (Dumbbell)",1,20.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Hammer Curl (Dumbbell)",2,20.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Hammer Curl (Dumbbell)",3,20.0,8.0,0,0.0,
2024-11-11 17:23:28,"Afternoon Workout",1h 20m,"Hammer Curl (Dumbbell)",4,20.0,8.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Squat (Barbell)",1,165.0,10.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Squat (Barbell)",2,165.0,10.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Squat (Barbell)",3,165.0,10.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Linear Leg Press",1,270.0,10.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Linear Leg Press",2,270.0,10.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Linear Leg Press",3,270.0,10.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Romanian Deadlift (Dumbbell)",1,55.0,8.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Romanian Deadlift (Dumbbell)",2,55.0,8.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Romanian Deadlift (Dumbbell)",3,55.0,8.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Leg Extension (nxt)",1,5.0,12.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Leg Extension (nxt)",2,5.0,12.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Leg Extension (nxt)",3,5.0,12.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Leg Curl (Nxt)",1,4.0,12.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Leg Curl (Nxt)",2,4.0,12.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Leg Curl (Nxt)",3,3.0,12.0,0,0.0,
2024-11-13 17:48:00,"Evening Workout",1h,"Leg Curl (Nxt)",4,3.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Overhead Press (Barbell)",1,95.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Overhead Press (Barbell)",2,95.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Overhead Press (Barbell)",3,95.0,7.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Lat Pull-Down (Nxt 2)",1,7.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Lat Pull-Down (Nxt 2)",2,7.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Lat Pull-Down (Nxt 2)",3,7.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Iso Lateral Incline Press (Nxt)",1,70.0,10.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Iso Lateral Incline Press (Nxt)",2,70.0,10.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Iso Lateral Incline Press (Nxt)",3,70.0,10.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Iso Lateral High Row (nxt)",1,70.0,8.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Iso Lateral High Row (nxt)",2,70.0,8.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Iso Lateral High Row (nxt)",3,70.0,8.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Chest Fly",1,9.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Chest Fly",2,9.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Chest Fly",3,9.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Lat Pull Idk",1,70.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Lat Pull Idk",2,70.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Lat Pull Idk",3,70.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Tricep Pushdown (Nxt)",1,80.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Tricep Pushdown (Nxt)",2,60.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Tricep Pushdown (Nxt)",3,60.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Tricep Pushdown (Nxt)",4,60.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Preacher Curl (Dumbbell)",1,20.0,10.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Preacher Curl (Dumbbell)",2,20.0,10.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Preacher Curl (Dumbbell)",3,20.0,10.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Preacher Curl (Dumbbell)",4,20.0,10.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Hammer Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Hammer Curl (Dumbbell)",2,20.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Hammer Curl (Dumbbell)",3,20.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Hammer Curl (Dumbbell)",4,20.0,12.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Triceps Extension (Barbell)",1,40.0,16.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Triceps Extension (Barbell)",2,40.0,16.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Triceps Extension (Barbell)",3,40.0,16.0,0,0.0,
2024-11-15 17:48:28,"Afternoon Workout",1h 37m,"Triceps Extension (Barbell)",4,40.0,16.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Bench Press (Barbell)",1,215.0,3.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Bench Press (Barbell)",2,215.0,3.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Bench Press (Barbell)",3,215.0,3.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Lat Pulldown (Cable)",1,100.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Lat Pulldown (Cable)",2,100.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Lat Pulldown (Cable)",3,100.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Iso Lateral Incline Press (Nxt)",1,100.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Iso Lateral Incline Press (Nxt)",2,100.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Iso Lateral Incline Press (Nxt)",3,90.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Mid Row (Nxt)",1,10.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Mid Row (Nxt)",2,10.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Mid Row (Nxt)",3,9.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Tricep Pushdown (Nxt)",1,100.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Tricep Pushdown (Nxt)",2,100.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Tricep Pushdown (Nxt)",3,100.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Tricep Pushdown (Nxt)",4,100.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Tricep Pushdown (Nxt)",5,100.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Preacher Curl (Dumbbell)",1,25.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Preacher Curl (Dumbbell)",2,25.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Preacher Curl (Dumbbell)",3,25.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Preacher Curl (Dumbbell)",4,25.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Preacher Curl (Dumbbell)",5,25.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Hammer Curl (Dumbbell)",1,25.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Hammer Curl (Dumbbell)",2,25.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Hammer Curl (Dumbbell)",3,25.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Hammer Curl (Dumbbell)",4,25.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Hammer Curl (Dumbbell)",5,10.0,16.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Triceps Extension (Barbell)",1,70.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Triceps Extension (Barbell)",2,70.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Triceps Extension (Barbell)",3,70.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Triceps Extension (Barbell)",4,70.0,8.0,0,0.0,
2024-11-18 18:16:44,"Evening Workout",3h 13m,"Triceps Extension (Barbell)",5,70.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Squat (Barbell)",1,205.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Squat (Barbell)",2,205.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Squat (Barbell)",3,205.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Linear Leg Press",1,320.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Linear Leg Press",2,320.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Linear Leg Press",3,320.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Glute Ham Raise (Horizontal Nxt)",1,0.0,10.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Glute Ham Raise (Horizontal Nxt)",2,0.0,10.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Glute Ham Raise (Horizontal Nxt)",3,0.0,10.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Leg Extension (nxt)",1,6.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Leg Extension (nxt)",2,6.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Leg Extension (nxt)",3,6.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Leg Curl (Nxt)",1,5.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Leg Curl (Nxt)",2,5.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Leg Curl (Nxt)",3,5.0,8.0,0,0.0,
2024-11-19 18:26:01,"Evening Workout",53m,"Leg Curl (Nxt)",4,5.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Bench Press (Barbell)",1,215.0,3.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Bench Press (Barbell)",2,220.0,3.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Bench Press (Barbell)",3,220.0,3.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Lat Pull-down (T Bar Extension Nxt 2)",1,7.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Lat Pull-down (T Bar Extension Nxt 2)",2,8.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Lat Pull-down (T Bar Extension Nxt 2)",3,8.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Iso Lateral Incline Press (Nxt)",1,100.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Iso Lateral Incline Press (Nxt)",2,100.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Iso Lateral Incline Press (Nxt)",3,100.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Mid Row (Nxt)",1,10.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Mid Row (Nxt)",2,10.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Mid Row (Nxt)",3,10.0,6.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Mid Row (Nxt)",4,8.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Chest Fly",1,10.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Chest Fly",2,11.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Chest Fly",3,11.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Face Pull (Cable)",1,50.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Face Pull (Cable)",2,50.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Face Pull (Cable)",3,50.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Tricep Pushdown (Nxt)",1,110.0,8.0,0,0.0,
2024-11-26 18:08:20,"Evening Workout",1h 23m,"Tricep Pushdown (Nxt)",2,110.0,8.0,0,0.0,
